image_path,label
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image125_2.png,2.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image3555_1.png,4.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image2734_1.png,3.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image1977_2.png,4.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image553_3.png,4.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image1747_2.png,3.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image3443_2.png,3.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image1767_3.png,3.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image2628_3.png,4.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image1800_3.png,3.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image3504_2.png,3.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image3210_2.png,3.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image2018_3.png,4.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image2536_3.png,3.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image3665_1.png,3.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image1071_1.png,3.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image325_1.png,4.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image983_2.png,3.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image714_1.png,4.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image1834_1.png,3.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image17_3.png,3.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image1264_1.png,3.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image1508_3.png,3.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image3262_2.png,3.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image3233_2.png,3.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image2606_1.png,3.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image3513_3.png,3.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image1132_3.png,3.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image504_2.png,3.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image957_2.png,3.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image2022_3.png,4.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image2158_3.png,3.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image3042_1.png,4.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image2112_3.png,3.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image2992_2.png,3.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image3451_1.png,3.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image2356_3.png,3.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image663_1.png,4.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image3618_1.png,3.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image1181_2.png,4.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image2015_2.png,4.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image714_2.png,4.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image3615_1.png,3.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image1771_2.png,2.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image3537_2.png,3.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image2640_1.png,2.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image1946_1.png,3.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image2244_2.png,4.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image2185_3.png,3.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image1965_2.png,2.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image1295_3.png,3.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image839_2.png,3.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image3222_1.png,4.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image1239_2.png,3.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image1103_1.png,4.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image2490_3.png,3.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image1178_1.png,4.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image1792_3.png,3.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image1166_2.png,3.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image1907_3.png,3.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image1384_3.png,3.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image3494_2.png,3.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image3566_1.png,4.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image1287_2.png,3.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image2099_2.png,3.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image3523_2.png,4.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image1364_3.png,3.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image446_1.png,3.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image704_3.png,3.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image1990_2.png,3.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image2119_3.png,3.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image3321_2.png,4.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image212_3.png,3.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image474_1.png,3.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image2436_3.png,2.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image1436_1.png,3.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image1677_2.png,4.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image1013_3.png,3.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image2568_1.png,4.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image2354_3.png,3.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image112_1.png,4.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image3447_1.png,4.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image768_1.png,4.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image472_2.png,4.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image1156_3.png,3.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image1419_2.png,3.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image575_3.png,3.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image1706_2.png,3.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image150_1.png,2.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image3322_3.png,3.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image2246_3.png,3.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image3533_3.png,3.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image1984_3.png,3.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image671_2.png,3.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image3112_1.png,4.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image3070_1.png,4.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image625_1.png,3.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image3838_2.png,3.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image3860_2.png,3.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image3263_3.png,3.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image2572_2.png,3.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image1289_2.png,4.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image765_1.png,3.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image2335_1.png,3.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image2399_3.png,4.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image2047_2.png,4.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image1247_3.png,3.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image2880_1.png,3.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image407_1.png,4.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image1655_2.png,3.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image1482_2.png,3.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image1816_3.png,4.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image2838_1.png,3.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image927_1.png,2.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image1382_2.png,3.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image349_3.png,4.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image2841_2.png,3.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image2331_3.png,4.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image2890_1.png,3.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image1588_3.png,4.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image2314_1.png,4.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image2356_2.png,3.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image2789_1.png,4.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image3276_3.png,3.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image2595_1.png,3.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image1227_2.png,2.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image1204_1.png,3.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image2807_3.png,4.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image1394_1.png,4.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image3458_1.png,4.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image1997_2.png,3.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image1768_3.png,4.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image1679_2.png,4.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image2478_2.png,3.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image1461_3.png,3.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image1754_2.png,4.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image1154_2.png,4.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image2098_1.png,2.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image1828_3.png,2.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image2377_1.png,3.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image2110_1.png,3.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image3692_2.png,3.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image3290_3.png,3.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image3539_3.png,3.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image2167_1.png,3.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image523_2.png,3.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image2842_3.png,3.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image1256_3.png,4.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image3306_1.png,4.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image1192_2.png,2.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image1238_3.png,4.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image1547_3.png,5.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image1780_2.png,3.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image2341_1.png,3.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image2140_2.png,3.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image3655_3.png,4.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image282_3.png,2.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image1987_3.png,3.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image2592_3.png,3.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image1381_1.png,3.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image422_3.png,3.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image3651_3.png,4.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image675_3.png,3.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image101_1.png,3.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image2503_1.png,3.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image3786_2.png,4.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image901_1.png,3.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image2202_2.png,3.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image3876_3.png,4.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image3301_2.png,3.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image3672_3.png,4.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image711_3.png,4.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image3720_1.png,4.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image3508_1.png,3.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image1379_2.png,3.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image3079_1.png,4.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image3687_3.png,4.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image3447_2.png,4.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image648_3.png,3.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image2977_3.png,3.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image3175_3.png,3.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image3477_1.png,3.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image360_3.png,3.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image3536_1.png,4.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image84_1.png,4.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image2918_3.png,3.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image3581_3.png,3.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image1058_2.png,4.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image2700_2.png,3.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image3437_1.png,4.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image3583_1.png,3.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image558_1.png,4.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image1291_1.png,4.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image2204_1.png,3.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image3093_3.png,4.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image2657_3.png,2.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image2522_1.png,4.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image1959_1.png,4.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image789_3.png,3.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image477_2.png,4.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image1528_3.png,4.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image2899_3.png,5.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image1847_2.png,3.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image567_1.png,3.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image3854_2.png,3.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image3179_1.png,3.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image729_3.png,2.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image3403_2.png,3.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image1292_3.png,4.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image3118_2.png,3.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image148_1.png,3.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image3416_3.png,3.0
